id_colaborador,nome,sexo,idade,faixa_etaria,estado_civil,escolaridade,cidade,estado,regional,centro_distribuicao,pcd,data_admissao,tempo_empresa,gestor,tipo_contrato,modelo_trabalho,status
589,Sra. Natália Souza,Feminino,33,25-34,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2024-07-02,2.0,Calebe Montenegro,CLT,Presencial,Ativo
590,Matteo Barbosa,Feminino,18,18-24,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Não,2021-01-02,5.5,Ana Liz Lopes,CLT,Presencial,Ativo
591,Caroline da Costa,Masculino,26,25-34,Casado,Fundamental,Salvador,BA,Nordeste,CD Salvador,Não,2025-12-26,0.5,José Pedro Dias,CLT,Presencial,Ativo
592,Lunna Dias,Masculino,30,25-34,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2016-05-14,10.1,Júlia da Conceição,CLT,Híbrido,Ativo
593,Guilherme Carvalho,Feminino,41,35-44,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2025-12-27,0.5,Bianca Cassiano,CLT,Presencial,Ativo
594,Enzo Machado,Masculino,27,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2025-07-19,1.0,Luara Jesus,Temporário,Presencial,Inativo
595,Vitor Gabriel Fogaça,Masculino,25,25-34,Solteiro,Fundamental,Salvador,BA,Nordeste,CD Salvador,Não,2023-02-16,3.4,Rael das Neves,CLT,Presencial,Ativo
596,Julia Campos,Masculino,29,25-34,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2018-11-15,7.6,Emanuel Rodrigues,CLT,Híbrido,Ativo
597,Asafe Cunha,Feminino,43,35-44,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2018-05-05,8.2,Sr. Caleb Silva,CLT,Presencial,Ativo
598,Luiz Henrique Gonçalves,Feminino,40,35-44,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2024-03-22,2.3,Ana Julia Rocha,CLT,Presencial,Ativo
599,José Pedro Cavalcanti,Feminino,40,35-44,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2024-12-16,1.5,Nathan Machado,CLT,Presencial,Ativo
600,Isadora Brito,Feminino,31,25-34,Casado,Pós,São Paulo,SP,Sudeste,CD São Paulo,Não,2020-11-16,5.6,Bella Vieira,CLT,Presencial,Ativo
601,Davi Albuquerque,Feminino,47,45-54,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-07-06,3.0,Henry Cardoso,CLT,Presencial,Ativo
602,Murilo Freitas,Feminino,31,25-34,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2024-10-30,1.7,Antonella Pacheco,CLT,Remoto,Ativo
603,Joana Barbosa,Masculino,31,25-34,Divorciado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2023-12-28,2.5,Benício Costa,CLT,Presencial,Ativo
604,Melina Cardoso,Feminino,39,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2017-08-02,8.9,Lucas Campos,CLT,Presencial,Ativo
605,Ravi Aragão,Masculino,34,25-34,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Sim,2023-05-08,3.2,Pedro Silveira,CLT,Híbrido,Ativo
606,Sara Alves,Masculino,36,35-44,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2020-01-22,6.4,Mariane Cavalcanti,CLT,Presencial,Ativo
607,Sr. Francisco da Mota,Feminino,31,25-34,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2019-08-28,6.8,Pietro Cassiano,CLT,Presencial,Ativo
608,Joaquim Ramos,Masculino,25,25-34,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2018-08-28,7.8,Theo Jesus,CLT,Presencial,Ativo
609,Pietra Araújo,Feminino,32,25-34,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2019-10-15,6.7,João Lucas Gomes,CLT,Presencial,Ativo
610,Otto Costa,Feminino,31,25-34,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2025-06-01,1.1,Valentina da Cruz,CLT,Presencial,Ativo
611,Ísis Vieira,Feminino,36,35-44,Casado,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Não,2022-10-09,3.7,Mateus Viana,CLT,Presencial,Ativo
612,Sra. Pietra Nogueira,Masculino,38,35-44,Divorciado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2023-08-29,2.8,Manuella Nunes,CLT,Presencial,Ativo
613,Luna Gomes,Feminino,33,25-34,Solteiro,Superior,Recife,PE,Nordeste,CD Recife,Não,2020-07-29,5.9,Fernando Alves,CLT,Presencial,Ativo
614,Sr. Arthur Vasconcelos,Feminino,45,45-54,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2019-01-31,7.4,Benjamin Melo,CLT,Remoto,Ativo
615,Maria Alice Vargas,Masculino,31,25-34,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Sim,2026-01-26,0.4,Isabel Castro,CLT,Presencial,Ativo
616,Josué Ribeiro,Masculino,42,35-44,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-09-10,9.8,João Felipe Nascimento,Temporário,Híbrido,Ativo
617,Srta. Hellena Oliveira,Feminino,32,25-34,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2017-02-26,9.3,Maria Cavalcanti,CLT,Presencial,Ativo
618,Isaac Pastor,Masculino,23,18-24,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-12-15,7.5,Dr. Arthur Santos,CLT,Presencial,Ativo
619,Sra. Cecília Nunes,Feminino,35,35-44,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2023-11-13,2.6,Thales Nogueira,CLT,Híbrido,Ativo
620,Erick Mendonça,Masculino,36,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-05-04,8.2,Caleb Araújo,CLT,Presencial,Ativo
621,Henry Almeida,Feminino,18,18-24,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Não,2016-11-11,9.6,Pietra Abreu,CLT,Presencial,Ativo
622,Sr. Davi Lucca Fernandes,Feminino,18,18-24,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2024-12-17,1.5,Srta. Luna Araújo,CLT,Presencial,Ativo
623,Diogo Pastor,Feminino,60,55+,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Sim,2023-06-09,3.1,Srta. Brenda Moura,CLT,Presencial,Ativo
624,Sr. Marcelo Santos,Masculino,48,45-54,Solteiro,Técnico,Salvador,BA,Nordeste,CD Salvador,Não,2025-11-01,0.7,Maria Laura Pastor,CLT,Presencial,Ativo
625,Lucca da Rosa,Masculino,33,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2017-01-16,9.5,Sr. Emanuel Siqueira,CLT,Presencial,Ativo
626,Raquel Rezende,Feminino,42,35-44,Solteiro,Pós,Campinas,SP,Sudeste,CD Campinas,Não,2022-10-19,3.7,Sr. Luiz Henrique Câmara,Temporário,Presencial,Ativo
627,Emanuella Garcia,Feminino,51,45-54,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2025-09-22,0.8,Juan Cardoso,CLT,Presencial,Ativo
628,Alexandre Sampaio,Masculino,40,35-44,Casado,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-03-12,5.3,Maria Júlia Vargas,CLT,Presencial,Inativo
629,Ana Beatriz Cirino,Feminino,47,45-54,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2019-12-05,6.6,Luiza Pimenta,CLT,Presencial,Ativo
630,Cauã Monteiro,Feminino,24,18-24,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-07-16,8.0,Lucas Souza,CLT,Presencial,Ativo
631,Isaac Ferreira,Masculino,31,25-34,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-09-23,2.8,Sr. Caio Santos,CLT,Presencial,Ativo
632,Lívia Machado,Masculino,28,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2025-09-01,0.8,João Costela,CLT,Presencial,Ativo
633,Bernardo Ferreira,Masculino,26,25-34,Divorciado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2019-05-29,7.1,Cauê Silveira,CLT,Presencial,Ativo
634,Benicio Gomes,Masculino,23,18-24,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Sim,2016-06-21,10.0,Mariah Cavalcante,CLT,Presencial,Ativo
635,Sabrina Garcia,Feminino,34,25-34,Solteiro,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Não,2019-01-17,7.5,Dr. Carlos Eduardo Mendes,Temporário,Presencial,Ativo
636,Heloisa Castro,Feminino,22,18-24,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2016-10-23,9.7,Ana Sophia Andrade,CLT,Presencial,Ativo
637,Antônio Dias,Masculino,33,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-09-11,7.8,Cauã Barbosa,CLT,Presencial,Ativo
638,Sr. Marcos Vinicius Castro,Masculino,34,25-34,Casado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-07-18,5.0,Srta. Ayla Fernandes,CLT,Presencial,Ativo
639,Rafaela Santos,Feminino,24,18-24,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2016-06-18,10.0,Pedro Rezende,CLT,Presencial,Ativo
640,Pedro Henrique Castro,Feminino,26,25-34,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2019-08-17,6.9,Carlos Eduardo Farias,CLT,Presencial,Ativo
641,Gabriel Jesus,Feminino,25,25-34,Viúvo,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2020-07-04,6.0,Dra. Ágatha da Luz,CLT,Presencial,Ativo
642,Larissa da Rosa,Masculino,37,35-44,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Sim,2018-07-24,7.9,Calebe Aragão,CLT,Presencial,Ativo
643,Rebeca Cassiano,Masculino,24,18-24,Casado,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2021-08-26,4.8,Luiz Miguel Abreu,Temporário,Presencial,Inativo
644,Aurora da Rocha,Feminino,18,18-24,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-06-21,6.0,Pietra Costa,CLT,Presencial,Ativo
645,Apollo Costela,Feminino,46,45-54,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2016-08-02,9.9,João Vitor Barros,CLT,Presencial,Ativo
646,Bruna das Neves,Masculino,32,25-34,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2023-08-27,2.8,Olivia Mendonça,CLT,Presencial,Ativo
647,Julia Borges,Feminino,43,35-44,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2018-03-21,8.3,Ísis Gomes,CLT,Presencial,Ativo
648,Léo Garcia,Masculino,18,18-24,Casado,MBA,Salvador,BA,Nordeste,CD Salvador,Não,2024-09-17,1.8,Sr. Pietro Aparecida,CLT,Presencial,Ativo
649,Pedro Lucas Martins,Feminino,33,25-34,Casado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2016-06-03,10.1,Henry Gabriel da Mata,CLT,Presencial,Ativo
650,Ana Liz Cassiano,Feminino,39,35-44,Solteiro,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Sim,2020-03-03,6.3,Dra. Aylla Barros,CLT,Presencial,Ativo
651,Manuella Nogueira,Masculino,42,35-44,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-08-10,4.9,Heloísa Novaes,CLT,Presencial,Inativo
652,Mathias Moreira,Masculino,44,35-44,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Não,2024-08-17,1.9,Zoe Rodrigues,CLT,Presencial,Ativo
653,Isabela Melo,Masculino,45,45-54,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2016-05-05,10.2,Bruno Gonçalves,Temporário,Presencial,Ativo
654,Srta. Sarah Oliveira,Masculino,39,35-44,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-11-03,9.7,Clara Campos,CLT,Presencial,Ativo
655,Emanuella Cavalcante,Masculino,30,25-34,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2026-02-01,0.4,Gael Cardoso,CLT,Presencial,Ativo
656,Otávio Barros,Feminino,40,35-44,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2026-01-20,0.4,Maya Costa,CLT,Presencial,Inativo
657,Clara Peixoto,Masculino,32,25-34,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Não,2024-08-27,1.8,Liam Siqueira,CLT,Presencial,Ativo
658,Caio Gomes,Feminino,35,35-44,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2025-08-19,0.9,Maria Laura Novaes,CLT,Presencial,Ativo
659,Dr. Vicente Marques,Masculino,31,25-34,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2020-10-14,5.7,Vicente Viana,CLT,Presencial,Ativo
660,Brenda Leão,Masculino,21,18-24,Casado,Pós,São Paulo,SP,Sudeste,CD São Paulo,Não,2024-09-03,1.8,Diogo Nunes,CLT,Presencial,Ativo
661,Beatriz Caldeira,Feminino,32,25-34,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2025-10-30,0.7,Beatriz Viana,CLT,Híbrido,Ativo
662,Vitor Gabriel Ferreira,Masculino,38,35-44,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Não,2022-08-18,3.9,Julia Gomes,CLT,Presencial,Ativo
663,Raquel Oliveira,Feminino,40,35-44,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2018-12-05,7.6,Olívia Andrade,CLT,Presencial,Ativo
664,João Guilherme Guerra,Masculino,23,18-24,Viúvo,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2017-08-23,8.9,Murilo Andrade,CLT,Presencial,Ativo
665,Luísa Sales,Masculino,24,18-24,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2021-01-22,5.4,Benicio Souza,Aprendiz,Presencial,Ativo
666,Juliana Freitas,Masculino,28,25-34,Casado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2020-03-22,6.3,Lucca Vieira,CLT,Presencial,Ativo
667,Leonardo da Mota,Feminino,43,35-44,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-05-24,3.1,Beatriz da Conceição,CLT,Presencial,Ativo
668,Kaique Souza,Masculino,29,25-34,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2016-11-29,9.6,Luna da Mata,CLT,Presencial,Ativo
669,Sra. Aurora Correia,Feminino,41,35-44,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Não,2021-05-09,5.1,Hadassa Jesus,Temporário,Presencial,Inativo
670,Sra. Stella Freitas,Masculino,22,18-24,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2016-11-01,9.7,Théo Vieira,CLT,Presencial,Ativo
671,Benício das Neves,Feminino,40,35-44,Divorciado,Pós,Recife,PE,Nordeste,CD Recife,Não,2024-12-06,1.6,Dra. Maria Luiza Carvalho,CLT,Híbrido,Ativo
672,Ana Cavalcanti,Feminino,20,18-24,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2023-12-07,2.6,Guilherme Araújo,CLT,Presencial,Ativo
673,Arthur Gabriel Marques,Masculino,34,25-34,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-07-11,5.0,Luiz Miguel Santos,CLT,Presencial,Ativo
674,João Guilherme Freitas,Masculino,21,18-24,Viúvo,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2023-07-19,3.0,Sofia Gonçalves,CLT,Presencial,Ativo
675,Camila Rodrigues,Masculino,34,25-34,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-08-07,2.9,Isaque Freitas,CLT,Presencial,Ativo
676,Melissa Cavalcanti,Feminino,38,35-44,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2016-12-16,9.5,Marcela Ferreira,CLT,Presencial,Ativo
677,José Pedro Souza,Masculino,20,18-24,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2023-01-08,3.5,Srta. Larissa Alves,CLT,Presencial,Ativo
678,Ana Julia Castro,Feminino,40,35-44,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2024-05-24,2.1,Hadassa Câmara,CLT,Presencial,Inativo
679,Heloisa Rocha,Feminino,34,25-34,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2019-09-24,6.8,João Felipe Rezende,CLT,Presencial,Ativo
680,Sophie Almeida,Masculino,42,35-44,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2025-09-09,0.8,Alexia Melo,CLT,Presencial,Ativo
681,Erick Peixoto,Feminino,34,25-34,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2020-09-13,5.8,Henry Gabriel da Cunha,CLT,Presencial,Ativo
682,Lorena Silva,Feminino,35,35-44,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2020-03-15,6.3,Dra. Kamilly Lima,CLT,Presencial,Ativo
683,Marcela Marques,Masculino,50,45-54,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2019-10-09,6.7,Henrique Martins,CLT,Presencial,Ativo
684,Vicente Pinto,Feminino,28,25-34,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-03-01,4.3,Bella Abreu,CLT,Presencial,Ativo
685,Maria Fernanda Novais,Feminino,35,35-44,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2017-11-03,8.7,Larissa da Rosa,CLT,Híbrido,Ativo
686,Bianca Mendes,Masculino,34,25-34,Divorciado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-11-06,9.7,Lucca da Mota,CLT,Presencial,Inativo
687,Lunna da Mota,Feminino,35,35-44,Solteiro,Pós,Salvador,BA,Nordeste,CD Salvador,Não,2019-02-12,7.4,Kaique Correia,CLT,Presencial,Ativo
688,Valentim Teixeira,Feminino,25,25-34,Casado,Técnico,Recife,PE,Nordeste,CD Recife,Não,2017-07-06,9.0,Benjamin Peixoto,CLT,Presencial,Ativo
689,Luiza Rodrigues,Masculino,33,25-34,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2019-06-08,7.1,Apollo Rezende,CLT,Presencial,Ativo
690,Laís da Luz,Feminino,30,25-34,Casado,Médio,Recife,PE,Nordeste,CD Recife,Sim,2024-06-08,2.1,Maria Luiza Gomes,Aprendiz,Híbrido,Ativo
691,Srta. Esther Fernandes,Masculino,42,35-44,Divorciado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-12-04,3.6,Dra. Hellena Rodrigues,CLT,Presencial,Ativo
692,Olívia Rios,Masculino,34,25-34,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2022-09-16,3.8,Dr. Enzo Gabriel Ribeiro,CLT,Presencial,Ativo
693,Emilly da Rocha,Masculino,27,25-34,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-06-23,5.0,Ravy Cardoso,CLT,Presencial,Inativo
694,Sra. Emilly Rodrigues,Feminino,41,35-44,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2023-03-17,3.3,Sr. Henry Fogaça,CLT,Presencial,Ativo
695,Leandro Leão,Masculino,45,45-54,Casado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2016-10-17,9.7,Dr. José Pedro Pacheco,CLT,Presencial,Ativo
696,Ravi Campos,Masculino,40,35-44,Casado,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2025-04-03,1.2,Ana Júlia Porto,CLT,Presencial,Ativo
697,Ana Sophia Melo,Feminino,31,25-34,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2017-04-27,9.2,Theodoro Campos,CLT,Híbrido,Ativo
698,Maria Helena Moura,Feminino,21,18-24,Solteiro,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2023-10-15,2.7,Noah Aragão,CLT,Presencial,Ativo
699,Davi Miguel Costa,Feminino,32,25-34,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2023-06-13,3.1,Dr. Raul Casa Grande,Temporário,Presencial,Ativo
700,Sr. Bruno Mendonça,Masculino,21,18-24,Casado,Fundamental,Salvador,BA,Nordeste,CD Salvador,Não,2020-08-25,5.9,Sr. Levi Porto,CLT,Presencial,Ativo
701,André Machado,Feminino,28,25-34,Casado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2019-07-01,7.0,Gustavo Henrique Teixeira,CLT,Presencial,Inativo
702,Emanuel Mendonça,Feminino,27,25-34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2022-08-25,3.9,Davi Lucca Pimenta,CLT,Presencial,Ativo
703,Mariane Guerra,Feminino,31,25-34,Casado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-05-22,10.1,Pietra Gomes,CLT,Presencial,Ativo
704,Arthur Miguel Nascimento,Feminino,34,25-34,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2018-06-28,8.0,Marcelo Albuquerque,CLT,Presencial,Ativo
705,Sr. Antony Rocha,Masculino,39,35-44,Solteiro,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-06-04,8.1,Josué Câmara,CLT,Presencial,Ativo
706,Sra. Luana Cardoso,Feminino,39,35-44,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2022-06-13,4.1,Matheus Montenegro,CLT,Presencial,Ativo
707,Lorena Cavalcante,Masculino,39,35-44,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2025-04-03,1.2,Augusto da Rosa,CLT,Presencial,Ativo
708,Rafael Siqueira,Feminino,30,25-34,Solteiro,MBA,Curitiba,PR,Sul,CD Curitiba,Não,2018-06-11,8.1,Valentina Fernandes,CLT,Presencial,Ativo
709,Catarina Fernandes,Masculino,45,45-54,Solteiro,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Não,2025-03-03,1.3,Maria Alice Sá,CLT,Presencial,Inativo
710,Enzo Guerra,Masculino,32,25-34,Divorciado,Médio,Recife,PE,Nordeste,CD Recife,Não,2019-07-10,7.0,Ian Câmara,CLT,Presencial,Ativo
711,Srta. Hadassa Siqueira,Masculino,27,25-34,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2024-09-06,1.8,Thiago Cavalcante,CLT,Presencial,Inativo
712,Luiz Otávio Silva,Masculino,31,25-34,Casado,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2019-12-17,6.5,Ana Carolina Garcia,CLT,Presencial,Ativo
713,Jade Vargas,Masculino,39,35-44,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2024-03-30,2.3,Ana Julia Peixoto,CLT,Presencial,Ativo
714,Cauê Rezende,Masculino,43,35-44,Casado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2025-12-05,0.6,Benicio Sales,CLT,Híbrido,Ativo
715,Oliver Macedo,Feminino,24,18-24,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Não,2024-10-28,1.7,Camila Novaes,CLT,Presencial,Ativo
716,Renan Sampaio,Feminino,18,18-24,Solteiro,Técnico,Salvador,BA,Nordeste,CD Salvador,Sim,2024-07-23,1.9,Gustavo Sales,Temporário,Presencial,Ativo
717,Alexia da Rosa,Masculino,43,35-44,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2024-08-31,1.8,Beatriz Ribeiro,CLT,Presencial,Ativo
718,Júlia Pinto,Masculino,32,25-34,Solteiro,Fundamental,Salvador,BA,Nordeste,CD Salvador,Não,2021-02-08,5.4,Cecilia Leão,CLT,Presencial,Ativo
719,Thomas Silveira,Feminino,28,25-34,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2016-12-05,9.6,Bárbara da Paz,CLT,Presencial,Ativo
720,Cauê Monteiro,Feminino,23,18-24,Divorciado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-11-07,3.6,Guilherme Vasconcelos,CLT,Presencial,Ativo
721,Vicente Costa,Feminino,32,25-34,Solteiro,Fundamental,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-04-25,5.2,Dr. Juan Castro,CLT,Presencial,Ativo
722,Yan Monteiro,Masculino,36,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2020-12-01,5.6,Rodrigo Farias,CLT,Presencial,Ativo
723,Alexandre Albuquerque,Masculino,31,25-34,Viúvo,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2022-02-11,4.4,Aurora Camargo,CLT,Presencial,Ativo
724,Sabrina Cassiano,Feminino,18,18-24,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2023-01-17,3.5,Thomas Barbosa,CLT,Presencial,Ativo
725,Dra. Beatriz da Cunha,Feminino,34,25-34,Casado,Técnico,Recife,PE,Nordeste,CD Recife,Não,2026-01-19,0.4,Isabel Marques,CLT,Híbrido,Inativo
726,João Martins,Masculino,31,25-34,Solteiro,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2026-04-14,0.2,Carlos Eduardo Cavalcanti,Aprendiz,Presencial,Ativo
727,João Vitor Fonseca,Masculino,42,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2020-02-09,6.4,Luara Lima,CLT,Presencial,Ativo
728,Srta. Aylla Teixeira,Feminino,29,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2026-05-05,0.2,Anthony Carvalho,CLT,Presencial,Ativo
729,Eloá Farias,Masculino,18,18-24,Viúvo,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2018-11-21,7.6,Dr. João Felipe Siqueira,CLT,Presencial,Ativo
730,Marcelo Fernandes,Masculino,35,35-44,Solteiro,Fundamental,Campinas,SP,Sudeste,CD Campinas,Não,2020-10-29,5.7,Danilo Guerra,CLT,Presencial,Ativo
731,Mirella da Mata,Feminino,44,35-44,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2023-03-10,3.3,Pietra Leão,Temporário,Presencial,Inativo
732,Eloah Camargo,Feminino,41,35-44,Solteiro,Superior,Recife,PE,Nordeste,CD Recife,Não,2016-03-29,10.3,Bento Castro,CLT,Remoto,Ativo
733,Oliver Pastor,Masculino,39,35-44,Divorciado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-12-20,7.5,Maysa Cirino,CLT,Presencial,Ativo
734,Maria Helena Vasconcelos,Masculino,49,45-54,Solteiro,Superior,Recife,PE,Nordeste,CD Recife,Não,2020-02-17,6.4,Sr. Davi Lucca Mendes,CLT,Presencial,Ativo
735,Brenda Jesus,Masculino,36,35-44,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2019-10-21,6.7,Ana Clara Azevedo,Temporário,Presencial,Ativo
